15
19
37
21
52
19
31
13
28
27
61
11
10
28
15
16
22
29
23
22
17
13
15
10
12
13
12
12
14
20
19
37
14
43
31
24
14
10
19
30
11
12
43
18
14
14
29
20
22
9
12
25
9
16
27
21
21
16
8
28
9
13
11
19
33
41
10
20
18
18
19
16
10
48
22
42
12
19
18
22
11
8
25
21
12
21
11
14
24
10
16
12
9
24
71
13
10
18
26
36
21
9
9
11
30
28
11
10
10
9
16
23
16
10
35
13
9
26
21
13
20
19
16
29
15
16
13
15
9
48
12
19
25
8
13
13
28
14
9
10
12
51
19
15
8
49
40
41
21
35
13
35
15
11
17
13
9
9
39
8
9
20
16
34
23
19
33
19
31
30
10
19
9
14
9
39
11
9
12
11
10
19
9
10
37
8
22
40
35
23
14
16
12
45
43
13
11
44
30
25
10
10
17
20
10
10
15
9
24
9
23
36
10
16
19
22
11
16
37
8
9
44
11
13
27
17
9
14
10
41
25
9
30
23
10
28
9
10
21
44
11
10
37
14
12
28
9
11
11
35
11
13
10
8
10
11
19
45
9
25
38
9
22
10
10
8
12
9
8
10
20
9
11
9
14
8
15
12
13
51
43
12
18
13
11
10
13
11
23
10
14
9
10
16
26
10
11
15
10
11
