27
14
10
16
54
16
37
62
28
15
12
14
9
25
13
78
11
17
22
17
31
10
20
26
32
16
28
17
28
29
39
28
13
13
25
10
31
20
12
10
11
34
10
19
16
57
41
19
55
20
14
18
8
16
15
16
16
92
16
43
43
33
21
27
10
12
13
24
44
22
11
12
31
24
13
20
12
22
20
34
22
8
14
10
23
26
29
14
59
82
26
42
15
21
14
64
21
65
25
16
9
29
27
65
28
21
56
42
33
38
13
56
40
71
18
32
75
22
74
56
62
12
11
14
43
38
19
13
25
15
39
73
9
43
50
57
27
19
51
59
76
83
22
15
73
25
63
45
48
54
17
67
85
31
65
55
55
19
56
78
43
66
101
68
50
15
44
48
46
53
61
16
81
20
61
110
40
55
59
101
39
53
32
57
96
19
53
58
11
54
116
18
60
62
51
55
82
30
96
39
102
68
38
58
66
63
16
67
54
46
68
44
64
46
13
46
48
83
22
27
27
80
64
108
57
101
79
47
112
50
29
37
76
14
97
79
106
15
13
60
63
45
64
24
35
46
86
110
69
35
55
43
103
62
50
75
96
78
100
18
15
56
123
60
91
79
72
34
83
76
124
21
59
123
28
95
17
102
17
64
58
80
96
54
78
85
68
41
78
60
53
130
19
19
39
89
53
53
27
11
